=== environment-table24.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell A6 | value='All other rodents' | fill=FF00B050 | rows=[5] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B6 | value='490' | fill=47 | rows=[5] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C6 | value='60' | fill=47 | rows=[5] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D6 | value='-' | fill=47 | rows=[5] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E6 | value='-' | fill=47 | rows=[5] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F6 | value='-' | fill=47 | rows=[5] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G6 | value='-' | fill=47 | rows=[5] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H6 | value='1378' | fill=47 | rows=[5] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I6 | value='-' | fill=47 | rows=[5] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J6 | value='21' | fill=47 | rows=[5] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K6 | value='8119' | fill=47 | rows=[5] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L6 | value='10068' | fill=FF00B0F0 | rows=[5] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A7 | value='Rabbit' | fill=FF00B050 | rows=[6] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B7 | value='218' | fill=00000000 | rows=[6] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C7 | value='-' | fill=00000000 | rows=[6] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D7 | value='-' | fill=00000000 | rows=[6] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E7 | value='-' | fill=00000000 | rows=[6] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F7 | value='-' | fill=00000000 | rows=[6] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G7 | value='-' | fill=00000000 | rows=[6] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H7 | value='24' | fill=00000000 | rows=[6] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I7 | value='-' | fill=00000000 | rows=[6] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J7 | value='77' | fill=00000000 | rows=[6] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K7 | value='4925' | fill=00000000 | rows=[6] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L7 | value='5244' | fill=FF00B0F0 | rows=[6] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A8 | value='Cat' | fill=FF00B050 | rows=[7] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B8 | value='6' | fill=47 | rows=[7] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C8 | value='-' | fill=47 | rows=[7] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D8 | value='-' | fill=47 | rows=[7] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E8 | value='-' | fill=47 | rows=[7] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F8 | value='-' | fill=47 | rows=[7] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G8 | value='-' | fill=47 | rows=[7] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H8 | value='-' | fill=47 | rows=[7] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I8 | value='-' | fill=47 | rows=[7] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J8 | value='-' | fill=47 | rows=[7] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K8 | value='212' | fill=47 | rows=[7] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L8 | value='218' | fill=FF00B0F0 | rows=[7] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A9 | value='Dog' | fill=FF00B050 | rows=[8] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B9 | value='-' | fill=00000000 | rows=[8] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C9 | value='-' | fill=00000000 | rows=[8] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D9 | value='-' | fill=00000000 | rows=[8] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E9 | value='-' | fill=00000000 | rows=[8] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F9 | value='-' | fill=00000000 | rows=[8] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G9 | value='-' | fill=00000000 | rows=[8] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H9 | value='4' | fill=00000000 | rows=[8] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I9 | value='-' | fill=00000000 | rows=[8] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J9 | value='-' | fill=00000000 | rows=[8] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K9 | value='907' | fill=00000000 | rows=[8] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L9 | value='911' | fill=FF00B0F0 | rows=[8] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A10 | value='Ferret' | fill=FF00B050 | rows=[9] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B10 | value='35' | fill=47 | rows=[9] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C10 | value='3' | fill=47 | rows=[9] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D10 | value='-' | fill=47 | rows=[9] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E10 | value='-' | fill=47 | rows=[9] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F10 | value='-' | fill=47 | rows=[9] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G10 | value='-' | fill=47 | rows=[9] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H10 | value='-' | fill=47 | rows=[9] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I10 | value='-' | fill=47 | rows=[9] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J10 | value='-' | fill=47 | rows=[9] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K10 | value='627' | fill=47 | rows=[9] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L10 | value='665' | fill=FF00B0F0 | rows=[9] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A11 | value='Other carnivore' | fill=FF00B050 | rows=[10] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B11 | value='-' | fill=00000000 | rows=[10] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C11 | value='-' | fill=00000000 | rows=[10] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D11 | value='-' | fill=00000000 | rows=[10] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E11 | value='-' | fill=00000000 | rows=[10] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F11 | value='-' | fill=00000000 | rows=[10] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G11 | value='-' | fill=00000000 | rows=[10] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H11 | value='-' | fill=00000000 | rows=[10] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I11 | value='-' | fill=00000000 | rows=[10] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J11 | value='-' | fill=00000000 | rows=[10] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K11 | value='757' | fill=00000000 | rows=[10] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L11 | value='757' | fill=FF00B0F0 | rows=[10] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A12 | value='Horse and other equids' | fill=FF00B050 | rows=[11] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B12 | value='-' | fill=47 | rows=[11] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C12 | value='-' | fill=47 | rows=[11] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D12 | value='-' | fill=47 | rows=[11] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E12 | value='-' | fill=47 | rows=[11] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F12 | value='-' | fill=47 | rows=[11] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G12 | value='-' | fill=47 | rows=[11] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H12 | value='12' | fill=47 | rows=[11] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I12 | value='-' | fill=47 | rows=[11] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J12 | value='-' | fill=47 | rows=[11] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K12 | value='8296' | fill=47 | rows=[11] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L12 | value='8308' | fill=FF00B0F0 | rows=[11] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A13 | value='Pigs, sheep & all other ungulate' | fill=FF00B050 | rows=[12] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B13 | value='71' | fill=00000000 | rows=[12] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C13 | value='4' | fill=00000000 | rows=[12] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D13 | value='-' | fill=00000000 | rows=[12] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E13 | value='20' | fill=00000000 | rows=[12] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F13 | value='-' | fill=00000000 | rows=[12] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G13 | value='-' | fill=00000000 | rows=[12] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H13 | value='54' | fill=00000000 | rows=[12] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I13 | value='-' | fill=00000000 | rows=[12] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J13 | value='264' | fill=00000000 | rows=[12] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K13 | value='43911' | fill=00000000 | rows=[12] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L13 | value='44324' | fill=FF00B0F0 | rows=[12] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A14 | value='Primate' | fill=FF00B050 | rows=[13] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A15 | value='New World monkey' | fill=FF00B050 | rows=[14] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B15 | value='-' | fill=00000000 | rows=[14] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C15 | value='-' | fill=00000000 | rows=[14] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D15 | value='51' | fill=00000000 | rows=[14] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E15 | value='9' | fill=00000000 | rows=[14] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F15 | value='-' | fill=00000000 | rows=[14] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G15 | value='-' | fill=00000000 | rows=[14] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H15 | value='24' | fill=00000000 | rows=[14] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I15 | value='-' | fill=00000000 | rows=[14] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J15 | value='-' | fill=00000000 | rows=[14] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K15 | value='158' | fill=00000000 | rows=[14] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L15 | value='242' | fill=FF00B0F0 | rows=[14] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A16 | value='Old World monkey' | fill=FF00B050 | rows=[15] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B16 | value='7' | fill=47 | rows=[15] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C16 | value='-' | fill=47 | rows=[15] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D16 | value='37' | fill=47 | rows=[15] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E16 | value='-' | fill=47 | rows=[15] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F16 | value='-' | fill=47 | rows=[15] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G16 | value='-' | fill=47 | rows=[15] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H16 | value='-' | fill=47 | rows=[15] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I16 | value='-' | fill=47 | rows=[15] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J16 | value='-' | fill=47 | rows=[15] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K16 | value='522' | fill=47 | rows=[15] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L16 | value='566' | fill=FF00B0F0 | rows=[15] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A17 | value='All other mammals' | fill=FF00B050 | rows=[16] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B17 | value='13' | fill=00000000 | rows=[16] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C17 | value='-' | fill=00000000 | rows=[16] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D17 | value='-' | fill=00000000 | rows=[16] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E17 | value='-' | fill=00000000 | rows=[16] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F17 | value='-' | fill=00000000 | rows=[16] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G17 | value='-' | fill=00000000 | rows=[16] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H17 | value='-' | fill=00000000 | rows=[16] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I17 | value='-' | fill=00000000 | rows=[16] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J17 | value='-' | fill=00000000 | rows=[16] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K17 | value='532' | fill=00000000 | rows=[16] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L17 | value='545' | fill=FF00B0F0 | rows=[16] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A18 | value='Bird' | fill=FF00B050 | rows=[17] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B18 | value='162' | fill=47 | rows=[17] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C18 | value='-' | fill=47 | rows=[17] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D18 | value='250' | fill=47 | rows=[17] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E18 | value='88' | fill=47 | rows=[17] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F18 | value='514' | fill=47 | rows=[17] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G18 | value='-' | fill=47 | rows=[17] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H18 | value='-' | fill=47 | rows=[17] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I18 | value='-' | fill=47 | rows=[17] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J18 | value='-' | fill=47 | rows=[17] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K18 | value='145952' | fill=47 | rows=[17] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L18 | value='146966' | fill=FF00B0F0 | rows=[17] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A19 | value='Reptile, amphibian' | fill=FF00B050 | rows=[18] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B19 | value='-' | fill=00000000 | rows=[18] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C19 | value='-' | fill=00000000 | rows=[18] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D19 | value='-' | fill=00000000 | rows=[18] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E19 | value='-' | fill=00000000 | rows=[18] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F19 | value='-' | fill=00000000 | rows=[18] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G19 | value='-' | fill=00000000 | rows=[18] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H19 | value='-' | fill=00000000 | rows=[18] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I19 | value='-' | fill=00000000 | rows=[18] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J19 | value='73' | fill=00000000 | rows=[18] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K19 | value='15806' | fill=00000000 | rows=[18] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L19 | value='15879' | fill=FF00B0F0 | rows=[18] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A20 | value='Fish' | fill=FF00B050 | rows=[19] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B20 | value='587' | fill=47 | rows=[19] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C20 | value='-' | fill=47 | rows=[19] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D20 | value='-' | fill=47 | rows=[19] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E20 | value='857' | fill=47 | rows=[19] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F20 | value='-' | fill=47 | rows=[19] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G20 | value='-' | fill=47 | rows=[19] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H20 | value='-' | fill=47 | rows=[19] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I20 | value='-' | fill=47 | rows=[19] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J20 | value='117' | fill=47 | rows=[19] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K20 | value='485992' | fill=47 | rows=[19] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L20 | value='487553' | fill=FF00B0F0 | rows=[19] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A21 | value='Total' | fill=FF00B0F0 | rows=[20] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B21 | value='26366' | fill=FF00B0F0 | rows=[20] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C21 | value='9833' | fill=FF00B0F0 | rows=[20] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D21 | value='21884' | fill=FF00B0F0 | rows=[20] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E21 | value='2880' | fill=FF00B0F0 | rows=[20] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F21 | value='6793' | fill=FF00B0F0 | rows=[20] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G21 | value='23663' | fill=FF00B0F0 | rows=[20] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H21 | value='55035' | fill=FF00B0F0 | rows=[20] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I21 | value='0' | fill=FF00B0F0 | rows=[20] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J21 | value='4203' | fill=FF00B0F0 | rows=[20] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K21 | value='3243074' | fill=FF00B0F0 | rows=[20] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell L21 | value='3393731' | fill=FF00B0F0 | rows=[20] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A22 | value='Increase on 2010' | fill=FF00B050 | rows=[21] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B22 | value='-411' | fill=00000000 | rows=[21] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C22 | value='-553' | fill=00000000 | rows=[21] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D22 | value='1222' | fill=00000000 | rows=[21] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E22 | value='564' | fill=00000000 | rows=[21] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F22 | value='-416' | fill=00000000 | rows=[21] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G22 | value='4340' | fill=00000000 | rows=[21] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H22 | value='4762' | fill=00000000 | rows=[21] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I22 | value='-48' | fill=00000000 | rows=[21] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J22 | value='-2190' | fill=00000000 | rows=[21] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K22 | value='52929' | fill=00000000 | rows=[21] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L22 | value='60199' | fill=FF00B0F0 | rows=[21] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A23 | value='Percentage change from 2010' | fill=FF00B050 | rows=[22] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B23 | value='-0.01534899353923143' | fill=00000000 | rows=[22] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C23 | value='-0.05324475255151165' | fill=00000000 | rows=[22] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D23 | value='0.059142386990610786' | fill=00000000 | rows=[22] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E23 | value='0.24352331606217617' | fill=00000000 | rows=[22] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F23 | value='-0.057705645720626995' | fill=00000000 | rows=[22] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G23 | value='0.22460280494747192' | fill=00000000 | rows=[22] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H23 | value='0.09472281343862511' | fill=00000000 | rows=[22] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I23 | value='-1' | fill=00000000 | rows=[22] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J23 | value='-0.342562177381511' | fill=00000000 | rows=[22] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K23 | value='0.01659140885445646' | fill=00000000 | rows=[22] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L23 | value='0.01805862370602712' | fill=FF00B0F0 | rows=[22] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A24 | value='Percentage of total for 2011' | fill=FF00B0F0 | rows=[23] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B24 | value='0.007769030603780912' | fill=FF00B0F0 | rows=[23] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C24 | value='0.002897401119888406' | fill=FF00B0F0 | rows=[23] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D24 | value='0.006448360226547125' | fill=FF00B0F0 | rows=[23] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E24 | value='0.0008486235355719119' | fill=FF00B0F0 | rows=[23] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F24 | value='0.002001631832340277' | fill=FF00B0F0 | rows=[23] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G24 | value='0.006972562056332691' | fill=FF00B0F0 | rows=[23] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H24 | value='0.016216665375069505' | fill=FF00B0F0 | rows=[23] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I24 | value='0' | fill=FF00B0F0 | rows=[23] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J24 | value='0.0012384599722252588' | fill=FF00B0F0 | rows=[23] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K24 | value='0.9556072652782439' | fill=FF00B0F0 | rows=[23] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell L24 | value='1' | fill=FF00B0F0 | rows=[23] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell A25 | value='2010 Totals' | fill=FF00B0F0 | rows=[24] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B25 | value='26777' | fill=FF00B0F0 | rows=[24] | cols=[1] | col_header=False | row_header=False | metadata=True
