=== health-table02.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1] | col_header=True | row_header=True | metadata=False
Cell A9 | value='Colombia' | fill=FF00B0F0 | rows=[8] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C9 | value='222.72' | fill=FF00B0F0 | rows=[8] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D9 | value='224.17' | fill=FF00B0F0 | rows=[8] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E9 | value='221.56' | fill=FF00B0F0 | rows=[8] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F9 | value='218.04' | fill=FF00B0F0 | rows=[8] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G9 | value='215.3' | fill=FF00B0F0 | rows=[8] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H9 | value='216.22' | fill=FF00B0F0 | rows=[8] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell A10 | value='Costa Rica' | fill=FF00B0F0 | rows=[9] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C10 | value='8.9' | fill=FF00B0F0 | rows=[9] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D10 | value='8.79' | fill=FF00B0F0 | rows=[9] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E10 | value='8.69' | fill=FF00B0F0 | rows=[9] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F10 | value='8.79' | fill=FF00B0F0 | rows=[9] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G10 | value='8.7' | fill=FF00B0F0 | rows=[9] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H10 | value='8.61' | fill=FF00B0F0 | rows=[9] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I10 | value='8.52' | fill=FF00B0F0 | rows=[9] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J10 | value='8.06' | fill=FF00B0F0 | rows=[9] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K10 | value='7.79' | fill=FF00B0F0 | rows=[9] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A11 | value='Czechia' | fill=FF00B0F0 | rows=[10] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C11 | value='24.28' | fill=FF00B0F0 | rows=[10] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D11 | value='24.61' | fill=FF00B0F0 | rows=[10] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E11 | value='24.36' | fill=FF00B0F0 | rows=[10] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F11 | value='24.09' | fill=FF00B0F0 | rows=[10] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G11 | value='24.18' | fill=FF00B0F0 | rows=[10] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H11 | value='24.58' | fill=FF00B0F0 | rows=[10] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I11 | value='25.24' | fill=FF00B0F0 | rows=[10] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J11 | value='24.72' | fill=FF00B0F0 | rows=[10] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A12 | value='Estonia' | fill=FF00B0F0 | rows=[11] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C12 | value='22.81' | fill=FF00B0F0 | rows=[11] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D12 | value='22.8' | fill=FF00B0F0 | rows=[11] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E12 | value='22.78' | fill=FF00B0F0 | rows=[11] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F12 | value='22.69' | fill=FF00B0F0 | rows=[11] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G12 | value='22.61' | fill=FF00B0F0 | rows=[11] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H12 | value='21.82' | fill=FF00B0F0 | rows=[11] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I12 | value='20.29' | fill=FF00B0F0 | rows=[11] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J12 | value='20.01' | fill=FF00B0F0 | rows=[11] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A13 | value='Finland' | fill=FF00B0F0 | rows=[12] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C13 | value='48.91' | fill=FF00B0F0 | rows=[12] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D13 | value='47.68' | fill=FF00B0F0 | rows=[12] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E13 | value='44.84' | fill=FF00B0F0 | rows=[12] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F13 | value='43.69' | fill=FF00B0F0 | rows=[12] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G13 | value='43.28' | fill=FF00B0F0 | rows=[12] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H13 | value='41.77' | fill=FF00B0F0 | rows=[12] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I13 | value='39.16' | fill=FF00B0F0 | rows=[12] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J13 | value='35.82' | fill=FF00B0F0 | rows=[12] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A14 | value='France' | fill=FF00B0F0 | rows=[13] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C14 | value='46.5' | fill=FF00B0F0 | rows=[13] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D14 | value='46' | fill=FF00B0F0 | rows=[13] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E14 | value='45.56' | fill=FF00B0F0 | rows=[13] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F14 | value='45.3' | fill=FF00B0F0 | rows=[13] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G14 | value='44.63' | fill=FF00B0F0 | rows=[13] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H14 | value='44.26' | fill=FF00B0F0 | rows=[13] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I14 | value='44.1' | fill=FF00B0F0 | rows=[13] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J14 | value='43.8' | fill=FF00B0F0 | rows=[13] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A15 | value='Germany' | fill=FF00B0F0 | rows=[14] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C15 | value='38.05' | fill=FF00B0F0 | rows=[14] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D15 | value='37.64' | fill=FF00B0F0 | rows=[14] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E15 | value='37.31' | fill=FF00B0F0 | rows=[14] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F15 | value='36.8' | fill=FF00B0F0 | rows=[14] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G15 | value='36.42' | fill=FF00B0F0 | rows=[14] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H15 | value='36.15' | fill=FF00B0F0 | rows=[14] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I15 | value='35.81' | fill=FF00B0F0 | rows=[14] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J15 | value='35.59' | fill=FF00B0F0 | rows=[14] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A16 | value='Greece' | fill=FF00B0F0 | rows=[15] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C16 | value='26.15' | fill=FF00B0F0 | rows=[15] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D16 | value='25.98' | fill=FF00B0F0 | rows=[15] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E16 | value='25.76' | fill=FF00B0F0 | rows=[15] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F16 | value='25.25' | fill=FF00B0F0 | rows=[15] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G16 | value='25.18' | fill=FF00B0F0 | rows=[15] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H16 | value='25.24' | fill=FF00B0F0 | rows=[15] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I16 | value='25.26' | fill=FF00B0F0 | rows=[15] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J16 | value='25.58' | fill=FF00B0F0 | rows=[15] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A17 | value='Hungary' | fill=FF00B0F0 | rows=[16] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C17 | value='17.07' | fill=FF00B0F0 | rows=[16] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D17 | value='17.12' | fill=FF00B0F0 | rows=[16] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E17 | value='16.86' | fill=FF00B0F0 | rows=[16] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F17 | value='16.67' | fill=FF00B0F0 | rows=[16] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G17 | value='16.68' | fill=FF00B0F0 | rows=[16] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H17 | value='16.72' | fill=FF00B0F0 | rows=[16] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I17 | value='16.58' | fill=FF00B0F0 | rows=[16] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J17 | value='16.9' | fill=FF00B0F0 | rows=[16] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A18 | value='Iceland' | fill=FF00B0F0 | rows=[17] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C18 | value='24.17' | fill=FF00B0F0 | rows=[17] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D18 | value='23.88' | fill=FF00B0F0 | rows=[17] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E18 | value='23.32' | fill=FF00B0F0 | rows=[17] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F18 | value='22.66' | fill=FF00B0F0 | rows=[17] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G18 | value='22.16' | fill=FF00B0F0 | rows=[17] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H18 | value='21.86' | fill=FF00B0F0 | rows=[17] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I18 | value='21.45' | fill=FF00B0F0 | rows=[17] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J18 | value='20.94' | fill=FF00B0F0 | rows=[17] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K18 | value='20.89' | fill=FF00B0F0 | rows=[17] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A19 | value='Ireland' | fill=FF00B0F0 | rows=[18] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell D19 | value='18.14' | fill=FF00B0F0 | rows=[18] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E19 | value='17.95' | fill=FF00B0F0 | rows=[18] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F19 | value='17.71' | fill=FF00B0F0 | rows=[18] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G19 | value='17.48' | fill=FF00B0F0 | rows=[18] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H19 | value='17.28' | fill=FF00B0F0 | rows=[18] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I19 | value='17.16' | fill=FF00B0F0 | rows=[18] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J19 | value='16.86' | fill=FF00B0F0 | rows=[18] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K19 | value='16.54' | fill=FF00B0F0 | rows=[18] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A20 | value='Israel' | fill=FF00B0F0 | rows=[19] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C20 | value='10.02' | fill=FF00B0F0 | rows=[19] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D20 | value='9.83' | fill=FF00B0F0 | rows=[19] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E20 | value='9.64' | fill=FF00B0F0 | rows=[19] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F20 | value='9.46' | fill=FF00B0F0 | rows=[19] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G20 | value='9.28' | fill=FF00B0F0 | rows=[19] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H20 | value='9.12' | fill=FF00B0F0 | rows=[19] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I20 | value='9.18' | fill=FF00B0F0 | rows=[19] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J20 | value='9.23' | fill=FF00B0F0 | rows=[19] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K20 | value='9.14' | fill=FF00B0F0 | rows=[19] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A21 | value='Italy' | fill=FF00B0F0 | rows=[20] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C21 | value='18.51' | fill=FF00B0F0 | rows=[20] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D21 | value='18.13' | fill=FF00B0F0 | rows=[20] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E21 | value='17.72' | fill=FF00B0F0 | rows=[20] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F21 | value='17.69' | fill=FF00B0F0 | rows=[20] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G21 | value='17.68' | fill=FF00B0F0 | rows=[20] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H21 | value='17.92' | fill=FF00B0F0 | rows=[20] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I21 | value='17.93' | fill=FF00B0F0 | rows=[20] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J21 | value='17.97' | fill=FF00B0F0 | rows=[20] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A22 | value='Japan' | fill=FF00B0F0 | rows=[21] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C22 | value='66.72' | fill=FF00B0F0 | rows=[21] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D22 | value='66.45' | fill=FF00B0F0 | rows=[21] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E22 | value='66.28' | fill=FF00B0F0 | rows=[21] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F22 | value='66.05' | fill=FF00B0F0 | rows=[21] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G22 | value='65.58' | fill=FF00B0F0 | rows=[21] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H22 | value='65.31' | fill=FF00B0F0 | rows=[21] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I22 | value='65.38' | fill=FF00B0F0 | rows=[21] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J22 | value='65.28' | fill=FF00B0F0 | rows=[21] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A23 | value='Korea' | fill=FF00B0F0 | rows=[22] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C23 | value='72.1' | fill=FF00B0F0 | rows=[22] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D23 | value='73.96' | fill=FF00B0F0 | rows=[22] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E23 | value='75.68' | fill=FF00B0F0 | rows=[22] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F23 | value='76.07' | fill=FF00B0F0 | rows=[22] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G23 | value='77.66' | fill=FF00B0F0 | rows=[22] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H23 | value='79.21' | fill=FF00B0F0 | rows=[22] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I23 | value='81.01' | fill=FF00B0F0 | rows=[22] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J23 | value='82.36' | fill=FF00B0F0 | rows=[22] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A24 | value='Latvia' | fill=FF00B0F0 | rows=[23] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C24 | value='33.87' | fill=FF00B0F0 | rows=[23] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D24 | value='33.16' | fill=FF00B0F0 | rows=[23] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E24 | value='32.44' | fill=FF00B0F0 | rows=[23] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F24 | value='32.17' | fill=FF00B0F0 | rows=[23] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G24 | value='31.87' | fill=FF00B0F0 | rows=[23] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H24 | value='31.58' | fill=FF00B0F0 | rows=[23] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I24 | value='29.72' | fill=FF00B0F0 | rows=[23] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J24 | value='29.27' | fill=FF00B0F0 | rows=[23] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A25 | value='Lithuania' | fill=FF00B0F0 | rows=[24] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C25 | value='32.7' | fill=FF00B0F0 | rows=[24] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D25 | value='32.43' | fill=FF00B0F0 | rows=[24] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E25 | value='32.89' | fill=FF00B0F0 | rows=[24] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F25 | value='33.9' | fill=FF00B0F0 | rows=[24] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G25 | value='33.64' | fill=FF00B0F0 | rows=[24] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H25 | value='27.91' | fill=FF00B0F0 | rows=[24] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I25 | value='27.42' | fill=FF00B0F0 | rows=[24] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J25 | value='26.83' | fill=FF00B0F0 | rows=[24] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell A26 | value='Luxembourg' | fill=FF00B0F0 | rows=[25] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C26 | value='21.05' | fill=FF00B0F0 | rows=[25] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D26 | value='20.58' | fill=FF00B0F0 | rows=[25] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E26 | value='16.78' | fill=FF00B0F0 | rows=[25] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F26 | value='16.45' | fill=FF00B0F0 | rows=[25] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G26 | value='16.13' | fill=FF00B0F0 | rows=[25] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H26 | value='15.87' | fill=FF00B0F0 | rows=[25] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I26 | value='15.63' | fill=FF00B0F0 | rows=[25] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J26 | value='15.31' | fill=FF00B0F0 | rows=[25] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K26 | value='14.95' | fill=FF00B0F0 | rows=[25] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A27 | value='Mexico' | fill=FF00B0F0 | rows=[26] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C27 | value='36.73' | fill=FF00B0F0 | rows=[26] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D27 | value='36.46' | fill=FF00B0F0 | rows=[26] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E27 | value='36.58' | fill=FF00B0F0 | rows=[26] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F27 | value='36.94' | fill=FF00B0F0 | rows=[26] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G27 | value='37.19' | fill=FF00B0F0 | rows=[26] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H27 | value='38.41' | fill=FF00B0F0 | rows=[26] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I27 | value='38.73' | fill=FF00B0F0 | rows=[26] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J27 | value='38.57' | fill=FF00B0F0 | rows=[26] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K27 | value='38.5' | fill=FF00B0F0 | rows=[26] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A28 | value='Netherlands' | fill=FF00B0F0 | rows=[27] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell C28 | value='30.52' | fill=FF00B0F0 | rows=[27] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D28 | value='31.36' | fill=FF00B0F0 | rows=[27] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E28 | value='31.87' | fill=FF00B0F0 | rows=[27] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F28 | value='31.86' | fill=FF00B0F0 | rows=[27] | cols=[5] | col_header=False | row_header=False | metadata=True
