=== environment-table27.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell J7 | value='-' | fill=00000000 | rows=[6] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K7 | value='1813' | fill=00000000 | rows=[6] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A8 | value='Cat' | fill=FF00B050 | rows=[7] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B8 | value='-' | fill=47 | rows=[7] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C8 | value='-' | fill=47 | rows=[7] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D8 | value='-' | fill=47 | rows=[7] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E8 | value='2' | fill=47 | rows=[7] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F8 | value='-' | fill=47 | rows=[7] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G8 | value='-' | fill=47 | rows=[7] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H8 | value='-' | fill=47 | rows=[7] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I8 | value='-' | fill=47 | rows=[7] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J8 | value='-' | fill=47 | rows=[7] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K8 | value='-' | fill=47 | rows=[7] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A9 | value='Dog' | fill=FF00B050 | rows=[8] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B9 | value='-' | fill=00000000 | rows=[8] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C9 | value='-' | fill=00000000 | rows=[8] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D9 | value='-' | fill=00000000 | rows=[8] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E9 | value='87' | fill=00000000 | rows=[8] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F9 | value='386' | fill=00000000 | rows=[8] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G9 | value='840' | fill=00000000 | rows=[8] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H9 | value='840' | fill=00000000 | rows=[8] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I9 | value='-' | fill=00000000 | rows=[8] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J9 | value='-' | fill=00000000 | rows=[8] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K9 | value='-' | fill=00000000 | rows=[8] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A10 | value='Ferret' | fill=FF00B050 | rows=[9] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B10 | value='-' | fill=47 | rows=[9] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C10 | value='-' | fill=47 | rows=[9] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D10 | value='-' | fill=47 | rows=[9] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E10 | value='-' | fill=47 | rows=[9] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F10 | value='-' | fill=47 | rows=[9] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G10 | value='-' | fill=47 | rows=[9] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H10 | value='-' | fill=47 | rows=[9] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I10 | value='-' | fill=47 | rows=[9] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J10 | value='-' | fill=47 | rows=[9] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K10 | value='-' | fill=47 | rows=[9] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A11 | value='Other carnivore' | fill=FF00B050 | rows=[10] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B11 | value='-' | fill=00000000 | rows=[10] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C11 | value='-' | fill=00000000 | rows=[10] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D11 | value='-' | fill=00000000 | rows=[10] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E11 | value='-' | fill=00000000 | rows=[10] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F11 | value='-' | fill=00000000 | rows=[10] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G11 | value='-' | fill=00000000 | rows=[10] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H11 | value='-' | fill=00000000 | rows=[10] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I11 | value='-' | fill=00000000 | rows=[10] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J11 | value='-' | fill=00000000 | rows=[10] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K11 | value='-' | fill=00000000 | rows=[10] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A12 | value='Horse and other equids' | fill=FF00B050 | rows=[11] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B12 | value='0' | fill=47 | rows=[11] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C12 | value='-' | fill=47 | rows=[11] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D12 | value='-' | fill=47 | rows=[11] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E12 | value='-' | fill=47 | rows=[11] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F12 | value='32' | fill=47 | rows=[11] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G12 | value='-' | fill=47 | rows=[11] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H12 | value='-' | fill=47 | rows=[11] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I12 | value='-' | fill=47 | rows=[11] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J12 | value='-' | fill=47 | rows=[11] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K12 | value='-' | fill=47 | rows=[11] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A13 | value='Pigs, sheep & all other ungulates' | fill=FF00B050 | rows=[12] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B13 | value='0' | fill=00000000 | rows=[12] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C13 | value='0' | fill=00000000 | rows=[12] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D13 | value='0' | fill=00000000 | rows=[12] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E13 | value='22' | fill=00000000 | rows=[12] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F13 | value='48' | fill=00000000 | rows=[12] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G13 | value='59' | fill=00000000 | rows=[12] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H13 | value='134' | fill=00000000 | rows=[12] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I13 | value='-' | fill=00000000 | rows=[12] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J13 | value='-' | fill=00000000 | rows=[12] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K13 | value='-' | fill=00000000 | rows=[12] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A14 | value='Primate' | fill=FF00B050 | rows=[13] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A15 | value='New World monkey' | fill=FF00B050 | rows=[14] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B15 | value='-' | fill=00000000 | rows=[14] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C15 | value='-' | fill=00000000 | rows=[14] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D15 | value='-' | fill=00000000 | rows=[14] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E15 | value='-' | fill=00000000 | rows=[14] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F15 | value='11' | fill=00000000 | rows=[14] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G15 | value='2' | fill=00000000 | rows=[14] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H15 | value='-' | fill=00000000 | rows=[14] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I15 | value='-' | fill=00000000 | rows=[14] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J15 | value='-' | fill=00000000 | rows=[14] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K15 | value='-' | fill=00000000 | rows=[14] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A16 | value='Old World monkey' | fill=FF00B050 | rows=[15] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B16 | value='-' | fill=47 | rows=[15] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C16 | value='-' | fill=47 | rows=[15] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D16 | value='-' | fill=47 | rows=[15] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E16 | value='7' | fill=47 | rows=[15] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F16 | value='121' | fill=47 | rows=[15] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G16 | value='476' | fill=47 | rows=[15] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H16 | value='228' | fill=47 | rows=[15] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I16 | value='-' | fill=47 | rows=[15] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J16 | value='-' | fill=47 | rows=[15] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K16 | value='-' | fill=47 | rows=[15] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A17 | value='All other mammals' | fill=FF00B050 | rows=[16] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B17 | value='0' | fill=00000000 | rows=[16] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C17 | value='-' | fill=00000000 | rows=[16] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D17 | value='-' | fill=00000000 | rows=[16] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E17 | value='-' | fill=00000000 | rows=[16] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F17 | value='-' | fill=00000000 | rows=[16] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G17 | value='-' | fill=00000000 | rows=[16] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H17 | value='-' | fill=00000000 | rows=[16] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I17 | value='-' | fill=00000000 | rows=[16] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J17 | value='-' | fill=00000000 | rows=[16] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K17 | value='-' | fill=00000000 | rows=[16] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A18 | value='Bird' | fill=FF00B050 | rows=[17] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B18 | value='308' | fill=00000000 | rows=[17] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C18 | value='60' | fill=47 | rows=[17] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D18 | value='182' | fill=47 | rows=[17] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E18 | value='-' | fill=47 | rows=[17] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F18 | value='60' | fill=47 | rows=[17] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G18 | value='534' | fill=47 | rows=[17] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H18 | value='-' | fill=47 | rows=[17] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I18 | value='-' | fill=47 | rows=[17] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J18 | value='-' | fill=47 | rows=[17] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K18 | value='-' | fill=47 | rows=[17] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A19 | value='Reptile, amphibian' | fill=FF00B050 | rows=[18] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B19 | value='0' | fill=00000000 | rows=[18] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C19 | value='-' | fill=00000000 | rows=[18] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D19 | value='-' | fill=00000000 | rows=[18] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E19 | value='-' | fill=00000000 | rows=[18] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F19 | value='-' | fill=00000000 | rows=[18] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G19 | value='400' | fill=00000000 | rows=[18] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H19 | value='-' | fill=00000000 | rows=[18] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I19 | value='-' | fill=00000000 | rows=[18] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J19 | value='-' | fill=00000000 | rows=[18] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K19 | value='-' | fill=00000000 | rows=[18] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A20 | value='Fish' | fill=FF00B050 | rows=[19] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B20 | value='105' | fill=47 | rows=[19] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C20 | value='5383' | fill=47 | rows=[19] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D20 | value='2457' | fill=47 | rows=[19] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E20 | value='-' | fill=47 | rows=[19] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F20 | value='2136' | fill=47 | rows=[19] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G20 | value='6734' | fill=47 | rows=[19] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H20 | value='4080' | fill=47 | rows=[19] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I20 | value='-' | fill=47 | rows=[19] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J20 | value='-' | fill=47 | rows=[19] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K20 | value='-' | fill=47 | rows=[19] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A21 | value='Total' | fill=FF00B0F0 | rows=[20] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B21 | value='79370' | fill=FF00B0F0 | rows=[20] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C21 | value='8683' | fill=FF00B0F0 | rows=[20] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D21 | value='10475' | fill=FF00B0F0 | rows=[20] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E21 | value='17119' | fill=FF00B0F0 | rows=[20] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F21 | value='14343' | fill=FF00B0F0 | rows=[20] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G21 | value='26222' | fill=FF00B0F0 | rows=[20] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H21 | value='18234' | fill=FF00B0F0 | rows=[20] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I21 | value='3847' | fill=FF00B0F0 | rows=[20] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J21 | value='7016' | fill=FF00B0F0 | rows=[20] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K21 | value='5155' | fill=FF00B0F0 | rows=[20] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A22 | value='Increase on 2010' | fill=FF00B050 | rows=[21] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B22 | value='12315' | fill=00000000 | rows=[21] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C22 | value='1647' | fill=00000000 | rows=[21] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D22 | value='-4997' | fill=00000000 | rows=[21] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E22 | value='11043' | fill=00000000 | rows=[21] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F22 | value='820' | fill=00000000 | rows=[21] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G22 | value='2434' | fill=00000000 | rows=[21] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H22 | value='1546' | fill=00000000 | rows=[21] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I22 | value='-8576' | fill=00000000 | rows=[21] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J22 | value='398' | fill=00000000 | rows=[21] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K22 | value='1701' | fill=00000000 | rows=[21] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A23 | value='Percentage change from 2010' | fill=FF00B050 | rows=[22] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B23 | value='0.18365520841100588' | fill=00000000 | rows=[22] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C23 | value='0.2340818646958499' | fill=00000000 | rows=[22] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D23 | value='-0.32297052740434334' | fill=00000000 | rows=[22] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E23 | value='1.8174786043449638' | fill=00000000 | rows=[22] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F23 | value='0.0606374325223693' | fill=00000000 | rows=[22] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G23 | value='0.10232049772994788' | fill=00000000 | rows=[22] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H23 | value='0.09264141898370086' | fill=00000000 | rows=[22] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I23 | value='-0.6903324478789342' | fill=00000000 | rows=[22] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J23 | value='0.06013901480809913' | fill=00000000 | rows=[22] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K23 | value='0.492472495657209' | fill=00000000 | rows=[22] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell A24 | value='Percentage of total for 2011' | fill=FF00B0F0 | rows=[23] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B24 | value='0.19885950802503471' | fill=FF00B0F0 | rows=[23] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C24 | value='0.021755034750930782' | fill=FF00B0F0 | rows=[23] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D24 | value='0.026244844986295056' | fill=FF00B0F0 | rows=[23] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E24 | value='0.04289121730982196' | fill=FF00B0F0 | rows=[23] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F24 | value='0.03593602020414606' | fill=FF00B0F0 | rows=[23] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G24 | value='0.06569855133466625' | fill=FF00B0F0 | rows=[23] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H24 | value='0.045684821334616134' | fill=FF00B0F0 | rows=[23] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I24 | value='0.00963856025415533' | fill=FF00B0F0 | rows=[23] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J24 | value='0.017578408823278865' | fill=FF00B0F0 | rows=[23] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K24 | value='0.012915720850057376' | fill=FF00B0F0 | rows=[23] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A25 | value='2010 Totals' | fill=FF00B0F0 | rows=[24] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B25 | value='67055' | fill=FF00B0F0 | rows=[24] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C25 | value='7036' | fill=FF00B0F0 | rows=[24] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D25 | value='15472' | fill=FF00B0F0 | rows=[24] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E25 | value='6076' | fill=FF00B0F0 | rows=[24] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F25 | value='13523' | fill=FF00B0F0 | rows=[24] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G25 | value='23788' | fill=FF00B0F0 | rows=[24] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H25 | value='16688' | fill=FF00B0F0 | rows=[24] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I25 | value='12423' | fill=FF00B0F0 | rows=[24] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J25 | value='6618' | fill=FF00B0F0 | rows=[24] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K25 | value='3454' | fill=FF00B0F0 | rows=[24] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A27 | value='Species of animal' | fill=FFFFFF00 | rows=[26] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell B27 | value='Type of toxicological test or procedure' | fill=FFFFFF00 | rows=[26] | cols=[1] | col_header=True | row_header=False | metadata=False
Cell L27 | value='Total' | fill=43 | rows=[26] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell B28 | value='Other reproductive toxicity' | fill=FFFFFF00 | rows=[27] | cols=[1] | col_header=True | row_header=False | metadata=False
Cell C28 | value='In eyes' | fill=FFFFFF00 | rows=[27] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell D28 | value='For skin Irritation' | fill=FFFFFF00 | rows=[27] | cols=[3] | col_header=True | row_header=False | metadata=False
Cell E28 | value='For skin sensitisation' | fill=FFFFFF00 | rows=[27] | cols=[4] | col_header=True | row_header=False | metadata=False
Cell F28 | value='Toxicokinetics' | fill=FFFFFF00 | rows=[27] | cols=[5] | col_header=True | row_header=False | metadata=False
Cell G28 | value='Pyrogenicity' | fill=FFFFFF00 | rows=[27] | cols=[6] | col_header=True | row_header=False | metadata=False
Cell H28 | value='Biocompatibility' | fill=FFFFFF00 | rows=[27] | cols=[7] | col_header=True | row_header=False | metadata=False
Cell I28 | value='Enzyme induction for in vitro tests' | fill=FFFFFF00 | rows=[27] | cols=[8] | col_header=True | row_header=False | metadata=False
